,rate,input_1,conv1_1,conv1_2,pool1,conv2_1,conv2_2,pool2,conv3_1,conv3_2,conv3_3,pool3,conv4_1,conv4_2,conv4_3,pool4,conv5_1,conv5_2,conv5_3,pool5,flatten,fc6/relu,fc7/relu
CFD-AF-218-N.jpg,4.678571429,0.0,0.4504612513950893,0.12820247727997447,0.10426673110650508,0.2952239367426658,0.2557348134566326,0.18918656329719385,0.4135194116709183,0.4882750219228317,0.8048693598533163,0.6810227997448979,0.6480189732142857,0.8112518933354592,0.9270218829719388,0.852279974489796,0.8195352359693877,0.8517518335459184,0.9365134725765306,0.8767936862244898,0.8767936862244898,0.81884765625,0.9208984375
CFD-AF-219-N.jpg,2.928571429,0.0,0.46826358717315053,0.12237797951211737,0.09789914500956631,0.29847561583227045,0.2654088857222576,0.19623176419005106,0.4123099190848214,0.4848047373246174,0.8074353276466837,0.6835090481505102,0.6499920280612245,0.814582669005102,0.9309430803571429,0.8604611766581632,0.8286431760204082,0.8606804049744898,0.928481744260204,0.8630022321428572,0.8630022321428572,0.800048828125,0.9072265625
CFD-AF-220-N.jpg,3.173913043,0.0,0.45701972805723856,0.13048600177375635,0.10177799147002553,0.2956094547193877,0.2658896932796556,0.18798828125,0.4170283103475765,0.4864501953125,0.7997884944993623,0.6657316246811225,0.6598024952168368,0.8118522799744898,0.9286586216517857,0.8531070631377551,0.8246472417091837,0.8502770248724489,0.93359375,0.8703364158163265,0.8703364158163265,0.8134765625,0.90966796875
CFD-AF-221-N.jpg,3.0,0.0,0.4481222970145089,0.12079231106505106,0.09922821667729587,0.2850049077248087,0.24536506497130106,0.18004374601403061,0.41741569674744894,0.4904187260841837,0.8052804129464286,0.6826371173469388,0.6428945113201531,0.8080656090561225,0.9281005859375,0.8555086096938775,0.8127989477040816,0.8521404655612245,0.9381477200255102,0.880141900510204,0.880141900510204,0.814697265625,0.91748046875
CFD-AF-222-N.jpg,3.689655172,0.0,0.449564096878986,0.12048495545679205,0.09988465601084184,0.2865806112484056,0.2430332728794643,0.18172532684948983,0.41736213528380106,0.490791165098852,0.8105867346938775,0.6949338329081632,0.6368383290816326,0.8099165935905612,0.928215182557398,0.8577507174744898,0.8180305325255102,0.853874362244898,0.9333844866071429,0.8724489795918368,0.8724489795918368,0.80712890625,0.91552734375
CFD-AF-223-N.jpg,3.185185185,0.0,0.4633051035355549,0.12297120386240434,0.09827656648596939,0.2940256546954719,0.25894974689094385,0.19137386399872447,0.41330765704719385,0.48624715999681123,0.8071700115593112,0.6865035076530612,0.646591497927296,0.811874701052296,0.9291892538265306,0.8567442602040816,0.8233318718112245,0.8548110650510204,0.9272859534438775,0.8606505102040816,0.8606505102040816,0.807861328125,0.89697265625
CFD-AF-224-N.jpg,3.24,0.0,0.44950150470344385,0.12224625568000635,0.09600207270408168,0.28430549465880106,0.2584546147560587,0.1790323062818877,0.413520657286352,0.4894396723533163,0.7914926957110969,0.6376305404974489,0.6754424426020409,0.8022759885204082,0.9295280612244898,0.8472078284438775,0.8108856823979592,0.8497189891581632,0.9347596460459183,0.8732461734693877,0.8732461734693877,0.7919921875,0.923095703125
CFD-AF-225-N.jpg,3.034482759,0.0,0.4525046835140306,0.11753502670599492,0.0979875837053571,0.28547948720503824,0.24112623565051017,0.1820068359375,0.41664092394770413,0.4901546556122449,0.8098555584343112,0.6940967793367347,0.6356973453443877,0.8099041374362245,0.926506198182398,0.8537547831632653,0.8167849170918368,0.8515625,0.9347596460459183,0.8738440688775511,0.8738440688775511,0.806884765625,0.923828125
CFD-AF-226-N.jpg,3.56,0.0,0.46665144939811865,0.12563526387117352,0.09630849410076525,0.296302639708227,0.2727598852040817,0.19297074298469385,0.41507892219387754,0.4835304727359694,0.7996041434151786,0.6593441087372449,0.6664316605548469,0.8164535833864796,0.929336236447704,0.8503069196428572,0.8277762276785714,0.8565947863520408,0.9307437818877551,0.8619260204081632,0.8619260204081632,0.798095703125,0.907470703125
CFD-AF-227-N.jpg,3.92,0.0,0.45992107780612246,0.13258019272161992,0.10480732820471939,0.3005950304926658,0.26883619658801017,0.19581074617346939,0.41520223812181123,0.4870867047991071,0.8043200434470663,0.6751983019770409,0.6564169124681123,0.8159354073660714,0.9298867984693877,0.8554986447704082,0.8244878029336735,0.8541832748724489,0.9292889030612245,0.8617665816326531,0.8617665816326531,0.792724609375,0.898193359375
CFD-AF-228-N.jpg,4.346153846,0.0,0.4694406937579719,0.11804448341836737,0.09420215840242352,0.294959866270727,0.261848294005102,0.19304298867984693,0.4127795161033163,0.4857152822066326,0.8084841358418368,0.6825474330357143,0.6521394690688775,0.8160076530612245,0.9303501674107143,0.8573919802295918,0.828972018494898,0.8605608258928572,0.9287707270408163,0.8634406887755102,0.8634406887755102,0.8134765625,0.906982421875
CFD-AF-229-N.jpg,4.37037037,0.0,0.45277467065927934,0.12995505819515307,0.10306720344387754,0.2953316824776786,0.2646689901546556,0.18977947624362246,0.41830506616709184,0.48861507493622447,0.800605618223852,0.6648796237244898,0.6607093032525511,0.8140271245216837,0.9273307955994898,0.8480349170918368,0.822136080994898,0.8517617984693877,0.9341916454081632,0.8699378188775511,0.8699378188775511,0.818359375,0.904541015625
CFD-AF-230-N.jpg,4.518518519,0.0,0.46266330018335455,0.11577590630978951,0.09423205317283168,0.29141297632334184,0.2515620017538265,0.189216458067602,0.4109771105707908,0.4847673688616071,0.8099315409757653,0.6884167729591837,0.6432931082589286,0.8142114756058674,0.9311822385204082,0.8601921237244898,0.8221061862244898,0.8582190688775511,0.9297971141581632,0.8645966198979592,0.8645966198979592,0.8115234375,0.9228515625
CFD-AF-231-N.jpg,2.347826087,0.0,0.4483468191964286,0.11848916812818877,0.09854063695790816,0.2850485042649873,0.23776494240274237,0.17849918287627553,0.4175963109853317,0.49031658561862246,0.8111472616390306,0.6959701849489797,0.6330666055484694,0.8080631178252551,0.9276970065369898,0.859016262755102,0.8123305963010204,0.8519511320153061,0.9339823820153061,0.872688137755102,0.872688137755102,0.7998046875,0.90283203125
CFD-AF-232-N.jpg,2.846153846,0.0,0.46008456483179205,0.11891267737563771,0.09749681122448983,0.29185330137914545,0.25721771863042087,0.19252979512117352,0.4121268136160714,0.4861637037627551,0.8074465381855868,0.6858906648596939,0.6477250079719388,0.814216458067602,0.930534518494898,0.8595145089285714,0.8215680803571428,0.8537049585459184,0.9313416772959183,0.8701371173469388,0.8701371173469388,0.809814453125,0.916259765625
CFD-AF-233-N.jpg,4.035714286,0.0,0.46995482152822066,0.1178981236049107,0.09528335259885201,0.2940698740433674,0.2608704858896683,0.19603993941326525,0.4105324258609694,0.48445970184948983,0.8084654516103316,0.6852030851403061,0.6489482023278061,0.8156613719706632,0.9313466597576531,0.8616968271683674,0.8259626116071428,0.857162786989796,0.9277044802295918,0.8623644770408163,0.8623644770408163,0.7958984375,0.894287109375
CFD-AF-234-N.jpg,3.185185185,0.0,0.4515380859375,0.11864113321109693,0.09737972337372447,0.28544336435746176,0.24528908242984693,0.18154346699617352,0.41633574816645413,0.4890846719547194,0.8072148537149235,0.6838827327806123,0.6438013193558674,0.8106465242346939,0.9276845503826531,0.853515625,0.8165656887755102,0.8491111288265306,0.9389748086734694,0.8806999362244898,0.8806999362244898,0.80810546875,0.91796875
CFD-AF-235-N.jpg,4.192307692,0.0,0.4503139573700574,0.1183842250279018,0.09922323421556123,0.2859690140704719,0.24084721779336737,0.1821637834821429,0.41560083506058676,0.4902430943080357,0.8103974011479592,0.6948292012117347,0.6347332389987245,0.8102703483737245,0.9264239875637755,0.8539441167091837,0.8172433035714286,0.8522600446428572,0.9335837850765306,0.870735012755102,0.870735012755102,0.813232421875,0.92138671875
CFD-AF-236-N.jpg,3.666666667,0.0,0.4528394426618304,0.11581452038823337,0.0962088448660714,0.2845751704001913,0.24301085180165816,0.18193459024234693,0.41582753706951525,0.49010732222576525,0.8112419284119898,0.6930604272959184,0.6394865074936225,0.8117974728954082,0.9270243742028061,0.8547712053571428,0.8174326371173469,0.8508350605867347,0.9335040656887755,0.8731664540816326,0.8731664540816326,0.794677734375,0.917724609375
CFD-AF-237-N.jpg,4.555555556,0.0,0.46020694654815053,0.12269654565927934,0.09681421396683676,0.29137685347576525,0.26080509107940053,0.18668785873724492,0.4165200992506377,0.48702068718112246,0.8033820950255102,0.6734943000637755,0.6559784558354591,0.8132199657206632,0.9280781648596939,0.8524194834183674,0.8262316645408163,0.8517518335459184,0.9306939572704082,0.8656728316326531,0.8656728316326531,0.784423828125,0.9072265625
CFD-AF-238-N.jpg,2.888888889,0.0,0.44873545121173475,0.11583631865832267,0.09794647839604587,0.28401775749362246,0.23345324457908168,0.177985989317602,0.4175925741390306,0.48969876036352045,0.8150273537149235,0.7061144770408163,0.6254110530931123,0.8087905572385204,0.9269147600446429,0.8573122608418368,0.8122209821428572,0.8500876913265306,0.9293486926020408,0.8653140943877551,0.8653140943877551,0.7998046875,0.90576171875
CFD-AF-239-N.jpg,4.148148148,0.0,0.46282273895886483,0.11976218710140307,0.09497319435586737,0.29078207210618623,0.25805290377869894,0.18865343989158168,0.4148621851084183,0.48729098573022955,0.8062333087531888,0.6816705197704082,0.6535744180484694,0.8145951251594388,0.9306291852678571,0.8589863679846939,0.8231425382653061,0.858139349489796,0.9319096779336735,0.8695392219387755,0.8695392219387755,0.80712890625,0.899169921875
CFD-AF-240-N.jpg,3.586206897,0.0,0.4471980503627232,0.11905312051578443,0.09983234016262754,0.2867624711017219,0.24175776267538263,0.18146374760841832,0.4146055883290817,0.4888131277901786,0.8115172094228316,0.6958755181760203,0.6339833785076531,0.8099938217474489,0.9272759885204082,0.8569535235969388,0.8158083545918368,0.8520308514030612,0.9346002072704082,0.8749601403061225,0.8749601403061225,0.792236328125,0.91748046875
CFD-AF-241-N.jpg,2.958333333,0.0,0.4687967105787627,0.12084151287468115,0.0968279157366071,0.29504332250478316,0.26422617386798475,0.1952078683035714,0.41212307676977045,0.48336854272959184,0.807609713807398,0.6851781728316326,0.6498699577487245,0.8141417211415816,0.9315534319196429,0.8623545121173469,0.8292610012755102,0.8564752072704082,0.9307736766581632,0.8658721301020408,0.8658721301020408,0.799560546875,0.89892578125
CFD-AF-242-N.jpg,4.964285714,0.0,0.46102625009964926,0.11754468022560582,0.09663858219068877,0.29344208386479587,0.2549120844626913,0.1913016183035714,0.411491549744898,0.48539889588647955,0.8089225924744898,0.6884566326530612,0.643203423947704,0.8134790537308674,0.9311299226721939,0.8612683354591837,0.8209502551020408,0.8549505739795918,0.9269770408163265,0.8610092474489796,0.8610092474489796,0.799072265625,0.91357421875
CFD-AF-243-N.jpg,4.413793103,0.0,0.463022348832111,0.11739302654655615,0.0953892299107143,0.2905111507493623,0.2550902074697067,0.19200663663903061,0.41453085140306123,0.4884656010841837,0.8092663823341837,0.6903898278061225,0.64404296875,0.8144705636160714,0.9307761678890306,0.8618861607142857,0.8266003667091837,0.8583785076530612,0.931511080994898,0.8683434311224489,0.8683434311224489,0.819580078125,0.89990234375
CFD-AF-244-N.jpg,4.666666667,0.0,0.46298186633051663,0.11828644421635837,0.09493956273915816,0.2914061254384567,0.25939754563934947,0.1901157924107143,0.4127471301020408,0.4840635961415817,0.8059443259725765,0.6781329719387755,0.6528818558673469,0.814948879942602,0.9306366589604592,0.857551419005102,0.8271683673469388,0.8548907844387755,0.9329161352040817,0.870735012755102,0.870735012755102,0.776123046875,0.906982421875
CFD-AF-245-N.jpg,4.555555556,0.0,0.45777083416374365,0.1209128243582589,0.09669837173150508,0.28868258729272955,0.2563451650191326,0.18506855867346939,0.416740573182398,0.48609768614477045,0.8073207310267857,0.6804498166454082,0.6495411152742347,0.8121935786033163,0.9303103077168368,0.8569734534438775,0.82080078125,0.8526785714285714,0.9306540975765306,0.8663903061224489,0.8663903061224489,0.800537109375,0.919921875
CFD-AF-246-N.jpg,3.615384615,0.0,0.4592580989915498,0.11572795011559311,0.09557108976403061,0.29117319535235975,0.2514125279017857,0.19135642538265307,0.41233109454719385,0.4884195133131377,0.8119681222098214,0.6956463249362245,0.6384053132971939,0.8124103156887755,0.9301957110969388,0.8603017378826531,0.8230727838010204,0.8551299426020408,0.9309430803571429,0.8656728316326531,0.8656728316326531,0.802734375,0.9267578125
CFD-AF-247-N.jpg,3.178571429,0.0,0.4705633046675701,0.11850504972496811,0.09530577367665816,0.2968201929209183,0.2646322444993623,0.19539720184948983,0.4096617406728317,0.4825937699298469,0.8056839923469388,0.6768574617346939,0.6539256816007653,0.8159752670599489,0.9317377830038265,0.8616669323979592,0.8273875956632653,0.8593351403061225,0.9287408322704082,0.8651945153061225,0.8651945153061225,0.802001953125,0.906982421875
CFD-AF-248-N.jpg,4.137931034,0.0,0.4643620082310268,0.11957036232461737,0.09769486407844385,0.2989832041214924,0.2585175183354592,0.1937430245535714,0.4067445093271683,0.4810429787149235,0.8082860829878826,0.6860650510204082,0.6420076331313775,0.8153499681122449,0.9310352558992347,0.8618263711734694,0.8233119419642857,0.8551498724489796,0.9289600605867347,0.8638392857142857,0.8638392857142857,0.795166015625,0.90869140625
CFD-AF-249-N.jpg,4.56,0.0,0.45941847197863517,0.12016670071348856,0.09874491788903061,0.29402876873405615,0.253105319276148,0.19248246173469385,0.4127620774872449,0.48685751155931123,0.8102703483737245,0.693862603635204,0.6403285435267857,0.811630560427296,0.9300063775510204,0.8598034917091837,0.8187579719387755,0.8497787786989796,0.9310825892857143,0.8663903061224489,0.8663903061224489,0.79736328125,0.90380859375
CFD-AF-250-N.jpg,3.964285714,0.0,0.4653298514229911,0.12319541464046557,0.10031314772002553,0.3010135572783801,0.2646646305006377,0.19614457110969385,0.408744967713648,0.48238450653698983,0.8070616430165816,0.6811473612882653,0.6488535355548469,0.8151606345663265,0.9312843789859694,0.8594148596938775,0.8273676658163265,0.8606604751275511,0.9284020248724489,0.8618463010204082,0.8618463010204082,0.82177734375,0.918701171875
